Provincia,Partido,Localidad,Tecnologia,Accesos
SANTA FE,Constitución,Alcorta,CABLEMODEM,1.338
SANTA FE,Constitución,Alcorta,FIBRA OPTICA,477.0
SANTA FE,Constitución,Alcorta,WIRELESS,530.0
SANTA FE,Constitución,Bombal,ADSL,180.0
SANTA FE,Constitución,Bombal,CABLEMODEM,117.0
SANTA FE,Constitución,Bombal,FIBRA OPTICA,740.0
SANTA FE,Constitución,Bombal,OTROS,4.0
SANTA FE,Constitución,Bombal,WIRELESS,8.0
SANTA FE,Constitución,Cepeda,FIBRA OPTICA,87.0
SANTA FE,Constitución,Empalme Villa Constitución,ADSL,231.0
SANTA FE,Constitución,General Gelly,ADSL,189.0
SANTA FE,Constitución,General Gelly,WIRELESS,4.0
SANTA FE,Constitución,Godoy,FIBRA OPTICA,152.0
SANTA FE,Constitución,Godoy,WIRELESS,141.0
SANTA FE,Constitución,Juan B. Molina,ADSL,350.0
SANTA FE,Constitución,Juan B. Molina,FIBRA OPTICA,251.0
SANTA FE,Constitución,Juan B. Molina,WIRELESS,1.0
SANTA FE,Constitución,Juncal,ADSL,256.0
SANTA FE,Constitución,Juncal,FIBRA OPTICA,1.0
SANTA FE,Constitución,Juncal,WIRELESS,37.0
SANTA FE,Constitución,La Vanguardia,FIBRA OPTICA,140.0
SANTA FE,Constitución,Máximo Paz (Est. Paz),ADSL,109.0
SANTA FE,Constitución,Máximo Paz (Est. Paz),CABLEMODEM,52.0
SANTA FE,Constitución,Máximo Paz (Est. Paz),FIBRA OPTICA,1.0
SANTA FE,Constitución,Máximo Paz (Est. Paz),WIRELESS,137.0
SANTA FE,Constitución,Pavón,ADSL,51.0
SANTA FE,Constitución,Pavón Arriba,CABLEMODEM,57.0
SANTA FE,Constitución,Pavón Arriba,FIBRA OPTICA,525.0
SANTA FE,Constitución,Pavón Arriba,WIRELESS,29.0
SANTA FE,Constitución,Peyrano,CABLEMODEM,857.0
SANTA FE,Constitución,Rueda,WIRELESS,197.0
SANTA FE,Constitución,Santa Teresa,ADSL,8.0
SANTA FE,Constitución,Santa Teresa,CABLEMODEM,56.0
SANTA FE,Constitución,Santa Teresa,FIBRA OPTICA,625.0
SANTA FE,Constitución,Santa Teresa,WIRELESS,90.0
SANTA FE,Constitución,Sargento Cabral,FIBRA OPTICA,363.0
SANTA FE,Constitución,Sargento Cabral,WIRELESS,102.0
SANTA FE,Constitución,Stephenson,FIBRA OPTICA,14.0
SANTA FE,Constitución,Villa Constitución,ADSL,980.0
SANTA FE,Constitución,Villa Constitución,CABLEMODEM,2.209
SANTA FE,Constitución,Villa Constitución,FIBRA OPTICA,4.97
SANTA FE,Constitución,Villa Constitución,WIRELESS,448.0
SANTA FE,Garay,Cayastá,WIRELESS,449.0
SANTA FE,Garay,Helvecia,CABLEMODEM,440.0
SANTA FE,Garay,Helvecia,WIRELESS,230.0
SANTA FE,Garay,Los Zapallos,CABLEMODEM,67.0
SANTA FE,Garay,Los Zapallos,OTROS,67.0
SANTA FE,Garay,Saladero Mariano Cabal,WIRELESS,64.0
SANTA FE,Garay,Santa Rosa de Calchines,ADSL,50.0
SANTA FE,Garay,Santa Rosa de Calchines,CABLEMODEM,941.0
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),WIRELESS,36.0
SANTA FE,General López,Amenábar,ADSL,120.0
SANTA FE,General López,Amenábar,WIRELESS,101.0
SANTA FE,General López,Cafferata,ADSL,246.0
SANTA FE,General López,Cafferata,FIBRA OPTICA,1.0
SANTA FE,General López,Cañada del Ucle,ADSL,214.0
SANTA FE,General López,Cañada del Ucle,FIBRA OPTICA,53.0
SANTA FE,General López,Carmen,OTROS,40.0
SANTA FE,General López,Carmen,WIRELESS,101.0
SANTA FE,General López,Carreras,CABLEMODEM,1.0
SANTA FE,General López,Carreras,WIRELESS,279.0
SANTA FE,General López,Chapuy,CABLEMODEM,1.0
SANTA FE,General López,Chovet,CABLEMODEM,1.0
SANTA FE,General López,Chovet,SATELITAL,1.0
SANTA FE,General López,Christophersen,FIBRA OPTICA,15.0
SANTA FE,General López,Christophersen,WIRELESS,78.0
SANTA FE,General López,Diego de Alvear,ADSL,206.0
SANTA FE,General López,Diego de Alvear,FIBRA OPTICA,64.0
SANTA FE,General López,Diego de Alvear,WIRELESS,108.0
SANTA FE,General López,Elortondo,ADSL,416.0
SANTA FE,General López,Elortondo,CABLEMODEM,1.29
SANTA FE,General López,Elortondo,WIRELESS,91.0
SANTA FE,General López,Firmat,ADSL,60.0
SANTA FE,General López,Firmat,CABLEMODEM,1.285
SANTA FE,General López,Firmat,FIBRA OPTICA,3.774
SANTA FE,General López,Firmat,WIRELESS,2.0
SANTA FE,General López,Hughes,FIBRA OPTICA,1.423
SANTA FE,General López,Hughes,WIRELESS,6.0
SANTA FE,General López,La Chispa,WIRELESS,71.0
SANTA FE,General López,Labordeboy,ADSL,217.0
SANTA FE,General López,Maggiolo,ADSL,78.0
SANTA FE,General López,Maggiolo,OTROS,1.0
SANTA FE,General López,Maggiolo,WIRELESS,50.0
SANTA FE,General López,María Teresa,ADSL,10.0
SANTA FE,General López,María Teresa,CABLEMODEM,1.042
SANTA FE,General López,María Teresa,FIBRA OPTICA,50.0
SANTA FE,General López,María Teresa,OTROS,1.0
SANTA FE,General López,María Teresa,WIRELESS,30.0
SANTA FE,General López,Melincué (Est. San Urbano),WIRELESS,203.0
SANTA FE,General López,Miguel Torres,CABLEMODEM,1.0
SANTA FE,General López,Murphy,FIBRA OPTICA,717.0
SANTA FE,General López,Rufino,ADSL,280.0
SANTA FE,General López,Rufino,CABLEMODEM,13.0
SANTA FE,General López,Rufino,FIBRA OPTICA,7.318
SANTA FE,General López,San Eduardo,ADSL,134.0
SANTA FE,General López,San Eduardo,FIBRA OPTICA,196.0
SANTA FE,General López,San Francisco de Santa Fe,FIBRA OPTICA,45.0
SANTA FE,General López,San Francisco de Santa Fe,SATELITAL,1.0
SANTA FE,General López,San Gregorio,ADSL,43.0
SANTA FE,General López,San Gregorio,FIBRA OPTICA,1.013
SANTA FE,General López,San Gregorio,WIRELESS,118.0
SANTA FE,General López,Sancti Spiritu,ADSL,185.0
SANTA FE,General López,Sancti Spiritu,FIBRA OPTICA,382.0
SANTA FE,General López,Sancti Spiritu,SATELITAL,1.0
SANTA FE,General López,Sancti Spiritu,WIRELESS,564.0
SANTA FE,General López,Santa Isabel,ADSL,97.0
SANTA FE,General López,Santa Isabel,FIBRA OPTICA,1.336
SANTA FE,General López,Santa Isabel,SATELITAL,1.0
SANTA FE,General López,Teodelina,CABLEMODEM,935.0
SANTA FE,General López,Teodelina,WIRELESS,167.0
SANTA FE,General López,Venado Tuerto,ADSL,770.0
SANTA FE,General López,Venado Tuerto,CABLEMODEM,22.998
SANTA FE,General López,Venado Tuerto,FIBRA OPTICA,1.732
SANTA FE,General López,Venado Tuerto,OTROS,380.0
SANTA FE,General López,Venado Tuerto,WIRELESS,5.0
SANTA FE,General López,Villa Cañás,ADSL,291.0
SANTA FE,General López,Villa Cañás,CABLEMODEM,1.195
SANTA FE,General López,Villa Cañás,FIBRA OPTICA,1.365
SANTA FE,General López,Villa Cañás,OTROS,4.0
SANTA FE,General López,Villa Cañás,WIRELESS,124.0
SANTA FE,General López,Wheelwright,CABLEMODEM,1.433
SANTA FE,General López,Wheelwright,FIBRA OPTICA,1.0
SANTA FE,General López,Wheelwright,SATELITAL,1.0
SANTA FE,General López,Wheelwright,WIRELESS,11.0
SANTA FE,General Obligado,Arroyo Ceibal,WIRELESS,108.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),ADSL,2.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),CABLEMODEM,3.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),FIBRA OPTICA,4.012
SANTA FE,General Obligado,Avellaneda (Est. Ewald),OTROS,750.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),WIRELESS,1.141
SANTA FE,General Obligado,Berna,OTROS,10.0
SANTA FE,General Obligado,Berna,WIRELESS,48.0
SANTA FE,General Obligado,El Araza,WIRELESS,126.0
SANTA FE,General Obligado,El Rabón,CABLEMODEM,65.0
SANTA FE,General Obligado,El Rabón,SATELITAL,1.0
SANTA FE,General Obligado,El Rabón,WIRELESS,116.0
SANTA FE,General Obligado,Florencia,ADSL,239.0
SANTA FE,General Obligado,Florencia,CABLEMODEM,136.0
SANTA FE,General Obligado,Florencia,SATELITAL,1.0
SANTA FE,General Obligado,Florencia,WIRELESS,184.0
SANTA FE,General Obligado,Guadalupe Norte,ADSL,70.0
SANTA FE,General Obligado,Ingeniero Chanourdie,SATELITAL,1.0
SANTA FE,General Obligado,Ingeniero Chanourdie,WIRELESS,85.0
SANTA FE,General Obligado,La Isleta,SATELITAL,1.0
SANTA FE,General Obligado,La Sarita,WIRELESS,85.0
SANTA FE,General Obligado,Lanteri,WIRELESS,300.0
SANTA FE,General Obligado,Las Garzas,ADSL,73.0
SANTA FE,General Obligado,Las Toscas,ADSL,455.0
SANTA FE,General Obligado,Las Toscas,CABLEMODEM,1.045
SANTA FE,General Obligado,Las Toscas,FIBRA OPTICA,255.0
SANTA FE,General Obligado,Las Toscas,SATELITAL,1.0
SANTA FE,General Obligado,Las Toscas,WIRELESS,521.0
SANTA FE,General Obligado,Los Laureles,OTROS,20.0
SANTA FE,General Obligado,Malabrigo,ADSL,602.0
SANTA FE,General Obligado,Malabrigo,CABLEMODEM,924.0
SANTA FE,General Obligado,Malabrigo,OTROS,160.0
SANTA FE,General Obligado,Malabrigo,WIRELESS,91.0
SANTA FE,General Obligado,Paraje San Manuel,SATELITAL,1.0
SANTA FE,General Obligado,Reconquista,ADSL,393.0
SANTA FE,General Obligado,Reconquista,CABLEMODEM,13.89
SANTA FE,General Obligado,Reconquista,DIAL UP,1.0
SANTA FE,General Obligado,Reconquista,FIBRA OPTICA,8.505
SANTA FE,General Obligado,Reconquista,OTROS,800.0
SANTA FE,General Obligado,Reconquista,SATELITAL,2.0
SANTA FE,General Obligado,Reconquista,WIRELESS,2.839
SANTA FE,General Obligado,San Antonio de Obligado,ADSL,122.0
SANTA FE,General Obligado,San Antonio de Obligado,CABLEMODEM,132.0
SANTA FE,General Obligado,San Antonio de Obligado,SATELITAL,6.0
SANTA FE,General Obligado,San Antonio de Obligado,WIRELESS,5.0
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),ADSL,92.0
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),CABLEMODEM,115.0
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),WIRELESS,3.0
SANTA FE,General Obligado,Villa Ana,SATELITAL,1.0
SANTA FE,General Obligado,Villa Guillermina,ADSL,163.0
SANTA FE,General Obligado,Villa Guillermina,CABLEMODEM,173.0
SANTA FE,General Obligado,Villa Guillermina,SATELITAL,1.0
SANTA FE,General Obligado,Villa Guillermina,WIRELESS,123.0
SANTA FE,General Obligado,Villa Ocampo,ADSL,2.009
SANTA FE,General Obligado,Villa Ocampo,CABLEMODEM,1.807
SANTA FE,General Obligado,Villa Ocampo,SATELITAL,1.0
SANTA FE,Iriondo,Barrio Cicarelli,WIRELESS,9.0
SANTA FE,Iriondo,Bustinza,ADSL,287.0
SANTA FE,Iriondo,Bustinza,FIBRA OPTICA,6.0
SANTA FE,Iriondo,Bustinza,WIRELESS,90.0
SANTA FE,Iriondo,Cañada de Gómez,ADSL,1.103
SANTA FE,Iriondo,Cañada de Gómez,CABLEMODEM,7.885
SANTA FE,Iriondo,Cañada de Gómez,FIBRA OPTICA,342.0
SANTA FE,Iriondo,Cañada de Gómez,WIRELESS,411.0
SANTA FE,Iriondo,Carrizales (Est. Clarke),ADSL,274.0
SANTA FE,Iriondo,Carrizales (Est. Clarke),CABLEMODEM,17.0
SANTA FE,Iriondo,Carrizales (Est. Clarke),FIBRA OPTICA,1.0
SANTA FE,Iriondo,Classon,FIBRA OPTICA,147.0
SANTA FE,Iriondo,Classon,WIRELESS,21.0
SANTA FE,Iriondo,Colonia Médici,WIRELESS,12.0
SANTA FE,Iriondo,Correa,ADSL,74.0
SANTA FE,Iriondo,Correa,CABLEMODEM,991.0
SANTA FE,Iriondo,Correa,FIBRA OPTICA,722.0
SANTA FE,Iriondo,Correa,WIRELESS,35.0
SANTA FE,Iriondo,Larguía,WIRELESS,7.0
SANTA FE,Iriondo,Lucio V. López,CABLEMODEM,5.0
SANTA FE,Iriondo,Lucio V. López,WIRELESS,31.0
SANTA FE,Iriondo,Oliveros,ADSL,2.0
SANTA FE,Iriondo,Oliveros,FIBRA OPTICA,1.36
SANTA FE,Iriondo,Pueblo Andino,CABLEMODEM,853.0
SANTA FE,Iriondo,Pueblo Andino,WIRELESS,414.0
SANTA FE,Iriondo,Salto Grande,ADSL,493.0
SANTA FE,Iriondo,Salto Grande,WIRELESS,89.0
SANTA FE,Iriondo,Serodino,ADSL,171.0
SANTA FE,Iriondo,Serodino,FIBRA OPTICA,12.0
SANTA FE,Iriondo,Serodino,WIRELESS,112.0
SANTA FE,Iriondo,Totoras,ADSL,245.0
SANTA FE,Iriondo,Totoras,FIBRA OPTICA,920.0
SANTA FE,Iriondo,Totoras,SATELITAL,1.0
SANTA FE,Iriondo,Totoras,WIRELESS,131.0
SANTA FE,Iriondo,Villa Eloísa,ADSL,563.0
SANTA FE,Iriondo,Villa Eloísa,FIBRA OPTICA,457.0
SANTA FE,Iriondo,Villa Eloísa,OTROS,8.0
SANTA FE,Iriondo,Villa Eloísa,WIRELESS,81.0
SANTA FE,Iriondo,Villa La Rivera (Oliveros),WIRELESS,37.0
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),SATELITAL,1.0
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),WIRELESS,26.0
SANTA FE,La Capital,Angel Gallardo,WIRELESS,23.0
SANTA FE,La Capital,Arroyo Aguiar,ADSL,91.0
SANTA FE,La Capital,Arroyo Aguiar,WIRELESS,38.0
SANTA FE,La Capital,Arroyo Leyes,CABLEMODEM,1.115
SANTA FE,La Capital,Arroyo Leyes,FIBRA OPTICA,88.0
SANTA FE,La Capital,Arroyo Leyes,WIRELESS,106.0
SANTA FE,La Capital,Cabal,WIRELESS,14.0
SANTA FE,La Capital,Candioti,FIBRA OPTICA,287.0
SANTA FE,La Capital,Candioti,WIRELESS,1.0
SANTA FE,La Capital,Emilia,ADSL,91.0
SANTA FE,La Capital,Emilia,FIBRA OPTICA,166.0
SANTA FE,La Capital,Emilia,WIRELESS,2.0
SANTA FE,La Capital,Laguna Paiva,ADSL,367.0
SANTA FE,La Capital,Laguna Paiva,WIRELESS,64.0
SANTA FE,La Capital,Llambi Campbell,ADSL,111.0
SANTA FE,La Capital,Llambi Campbell,OTROS,73.0
SANTA FE,La Capital,Llambi Campbell,WIRELESS,158.0
SANTA FE,La Capital,Monte Vera,ADSL,181.0
SANTA FE,La Capital,Monte Vera,SATELITAL,3.0
SANTA FE,La Capital,Nelson,ADSL,256.0
SANTA FE,La Capital,Nelson,FIBRA OPTICA,1.0
SANTA FE,La Capital,Nelson,OTROS,3.0
SANTA FE,La Capital,Nelson,WIRELESS,35.0
SANTA FE,La Capital,Recreo,ADSL,775.0
SANTA FE,La Capital,Recreo,CABLEMODEM,40.0
SANTA FE,La Capital,Recreo,FIBRA OPTICA,1.86
SANTA FE,La Capital,Recreo,WIRELESS,278.0
SANTA FE,La Capital,San José del Rincón,ADSL,749.0
SANTA FE,La Capital,San José del Rincón,CABLEMODEM,2.329
SANTA FE,La Capital,San José del Rincón,FIBRA OPTICA,498.0
SANTA FE,La Capital,San José del Rincón,SATELITAL,1.0
SANTA FE,La Capital,Santa Fe,ADSL,8.973
SANTA FE,La Capital,Santa Fe,CABLEMODEM,62.913
SANTA FE,La Capital,Santa Fe,DIAL UP,31.0
SANTA FE,La Capital,Santa Fe,FIBRA OPTICA,57.056
SANTA FE,La Capital,Santa Fe,OTROS,1.49
SANTA FE,La Capital,Santa Fe,SATELITAL,11.0
SANTA FE,La Capital,Santa Fe,WIRELESS,107.0
SANTA FE,La Capital,Santo Tomé,ADSL,13.0
SANTA FE,La Capital,Santo Tomé,CABLEMODEM,21.0
SANTA FE,La Capital,Santo Tomé,FIBRA OPTICA,1.655
SANTA FE,La Capital,Santo Tomé,OTROS,11.0
SANTA FE,La Capital,Santo Tomé,WIRELESS,669.0
SANTA FE,La Capital,Sauce Viejo,ADSL,524.0
SANTA FE,La Capital,Sauce Viejo,FIBRA OPTICA,293.0
SANTA FE,La Capital,Sauce Viejo,WIRELESS,64.0
SANTA FE,Las Colonias,Cavour,WIRELESS,3.0
SANTA FE,Las Colonias,Cululú,WIRELESS,24.0
SANTA FE,Las Colonias,Elisa,FIBRA OPTICA,252.0
SANTA FE,Las Colonias,Empalme San Carlos,WIRELESS,13.0
SANTA FE,Las Colonias,Esperanza,ADSL,830.0
SANTA FE,Las Colonias,Esperanza,CABLEMODEM,7.858
SANTA FE,Las Colonias,Esperanza,FIBRA OPTICA,241.0
SANTA FE,Las Colonias,Esperanza,SATELITAL,3.0
SANTA FE,Las Colonias,Esperanza,WIRELESS,422.0
SANTA FE,Las Colonias,Felicia,WIRELESS,433.0
SANTA FE,Las Colonias,Franck,ADSL,127.0
SANTA FE,Las Colonias,Franck,FIBRA OPTICA,1.386
SANTA FE,Las Colonias,Franck,WIRELESS,101.0
SANTA FE,Las Colonias,Grutly,ADSL,93.0
SANTA FE,Las Colonias,Grutly,WIRELESS,21.0
SANTA FE,Las Colonias,Hipatia,WIRELESS,53.0
SANTA FE,Las Colonias,Humboldt,ADSL,200.0
SANTA FE,Las Colonias,Humboldt,FIBRA OPTICA,24.0
SANTA FE,Las Colonias,Humboldt,OTROS,2.0
SANTA FE,Las Colonias,Humboldt,WIRELESS,195.0
SANTA FE,Las Colonias,La Pelada,FIBRA OPTICA,106.0
SANTA FE,Las Colonias,La Pelada,WIRELESS,96.0
SANTA FE,Las Colonias,Las Tunas,ADSL,3.0
SANTA FE,Las Colonias,Las Tunas,FIBRA OPTICA,108.0
SANTA FE,Las Colonias,Las Tunas,SATELITAL,1.0
SANTA FE,Las Colonias,María Luisa,WIRELESS,167.0
SANTA FE,Las Colonias,Matilde,ADSL,85.0
SANTA FE,Las Colonias,Matilde,WIRELESS,68.0
SANTA FE,Las Colonias,Nuevo Torino,ADSL,78.0
SANTA FE,Las Colonias,Nuevo Torino,OTROS,72.0
SANTA FE,Las Colonias,Nuevo Torino,WIRELESS,5.0
SANTA FE,Las Colonias,OTROS,WIRELESS,16.0
SANTA FE,Las Colonias,Pilar,ADSL,112.0
SANTA FE,Las Colonias,Pilar,FIBRA OPTICA,10.0
SANTA FE,Las Colonias,Pilar,WIRELESS,2.0
SANTA FE,Las Colonias,Progreso,WIRELESS,617.0
SANTA FE,Las Colonias,Providencia,WIRELESS,136.0
SANTA FE,Las Colonias,Sa Pereyra,ADSL,54.0
SANTA FE,Las Colonias,Sa Pereyra,WIRELESS,3.0
SANTA FE,Las Colonias,San Agustín,WIRELESS,83.0
SANTA FE,Las Colonias,San Carlos Centro,ADSL,255.0
SANTA FE,Las Colonias,San Carlos Centro,CABLEMODEM,3.997
SANTA FE,Las Colonias,San Carlos Centro,FIBRA OPTICA,9.0
SANTA FE,Las Colonias,San Carlos Centro,WIRELESS,33.0
SANTA FE,Las Colonias,San Carlos Norte,CABLEMODEM,269.0
SANTA FE,Las Colonias,San Carlos Norte,FIBRA OPTICA,1.0
SANTA FE,Las Colonias,San Carlos Norte,WIRELESS,142.0
SANTA FE,Las Colonias,San Carlos Sud,ADSL,30.0
SANTA FE,Las Colonias,San Carlos Sud,CABLEMODEM,663.0
SANTA FE,Las Colonias,San Carlos Sud,FIBRA OPTICA,2.0
SANTA FE,Las Colonias,San Carlos Sud,WIRELESS,6.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,FIBRA OPTICA,119.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,WIRELESS,0.0
SANTA FE,Las Colonias,San Jerónimo Norte,ADSL,114.0
SANTA FE,Las Colonias,San Jerónimo Norte,FIBRA OPTICA,1.622
SANTA FE,Las Colonias,San Jerónimo Norte,WIRELESS,261.0
SANTA FE,Las Colonias,Santa Clara de Buena Vista,CABLEMODEM,758.0
SANTA FE,Las Colonias,Santo Domingo,WIRELESS,270.0
SANTA FE,Las Colonias,Sarmiento,ADSL,135.0
SANTA FE,Las Colonias,SARMIENTO,OTROS,130.0
SANTA FE,Las Colonias,Sarmiento,WIRELESS,159.0
SANTA FE,OTROS,Otros,OTROS,2.581
SANTA FE,Rosario,Acebal,ADSL,16.0
SANTA FE,Rosario,Acebal,CABLEMODEM,989.0
SANTA FE,Rosario,Acebal,FIBRA OPTICA,720.0
SANTA FE,Rosario,Acebal,WIRELESS,140.0
SANTA FE,Rosario,Albarellos,WIRELESS,20.0
SANTA FE,Rosario,Álvarez,ADSL,3.0
SANTA FE,Rosario,Álvarez,CABLEMODEM,1.393
SANTA FE,Rosario,Álvarez,FIBRA OPTICA,2.0
SANTA FE,Rosario,Álvarez,OTROS,134.0
SANTA FE,Rosario,Alvear,ADSL,0.0
SANTA FE,Rosario,Alvear,CABLEMODEM,3.283
SANTA FE,Rosario,Alvear,FIBRA OPTICA,1.385
SANTA FE,Rosario,Alvear,WIRELESS,20.0
SANTA FE,Rosario,Arminda,CABLEMODEM,86.0
SANTA FE,Rosario,Arminda,OTROS,40.0
SANTA FE,Rosario,Arroyo Seco,ADSL,459.0
SANTA FE,Rosario,Arroyo Seco,CABLEMODEM,4.012
SANTA FE,Rosario,Arroyo Seco,FIBRA OPTICA,1.559
SANTA FE,Rosario,Arroyo Seco,WIRELESS,14.0
SANTA FE,Rosario,Carmen del Sauce,FIBRA OPTICA,208.0
SANTA FE,Rosario,Carmen del Sauce,WIRELESS,22.0
SANTA FE,Rosario,Coronel Bogado,ADSL,415.0
SANTA FE,Rosario,Coronel Bogado,FIBRA OPTICA,178.0
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,CABLEMODEM,318.0
SANTA FE,Rosario,Cuatro Esquinas,FIBRA OPTICA,61.0
SANTA FE,Rosario,El Caramelo,ADSL,71.0
SANTA FE,Rosario,El Caramelo,FIBRA OPTICA,609.0
SANTA FE,Rosario,Fighiera,ADSL,160.0
SANTA FE,Rosario,Fighiera,WIRELESS,258.0
SANTA FE,Rosario,Funes,ADSL,1.97
SANTA FE,Rosario,Funes,CABLEMODEM,6.183
SANTA FE,Rosario,Funes,DIAL UP,1.0
SANTA FE,Rosario,Funes,FIBRA OPTICA,6.928
SANTA FE,Rosario,Funes,SATELITAL,1.0
SANTA FE,Rosario,Funes,WIRELESS,240.0
SANTA FE,Rosario,General Lagos,ADSL,400.0
SANTA FE,Rosario,General Lagos,FIBRA OPTICA,1.0
SANTA FE,Rosario,General Lagos,OTROS,1.0
SANTA FE,Rosario,General Lagos,WIRELESS,141.0
SANTA FE,Rosario,Granadero Baigorria,CABLEMODEM,3.169
SANTA FE,Rosario,Granadero Baigorria,FIBRA OPTICA,1.202
SANTA FE,Rosario,Granadero Baigorria,OTROS,2.0
SANTA FE,Rosario,Granadero Baigorria,WIRELESS,676.0
SANTA FE,Rosario,Ibarlucea,CABLEMODEM,785.0
SANTA FE,Rosario,Ibarlucea,FIBRA OPTICA,982.0
SANTA FE,Rosario,Ibarlucea,WIRELESS,412.0
SANTA FE,Rosario,Kilómetro 101,SATELITAL,1.0
SANTA FE,Rosario,Pérez,ADSL,331.0
SANTA FE,Rosario,Pérez,FIBRA OPTICA,115.0
SANTA FE,Rosario,Pérez,SATELITAL,4.0
SANTA FE,Rosario,Pérez,WIRELESS,6.0
SANTA FE,Rosario,Piñero (Est. Erasto),CABLEMODEM,181.0
SANTA FE,Rosario,Piñero (Est. Erasto),FIBRA OPTICA,1.0
SANTA FE,Rosario,Piñero (Est. Erasto),OTROS,55.0
SANTA FE,Rosario,Pueblo Esther,ADSL,2.686
SANTA FE,Rosario,Pueblo Esther,FIBRA OPTICA,1.0
SANTA FE,Rosario,Pueblo Esther,SATELITAL,1.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),CABLEMODEM,118.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),OTROS,54.0
SANTA FE,Rosario,Pueblo Uranga,ADSL,10.0
SANTA FE,Rosario,Pueblo Uranga,FIBRA OPTICA,203.0
SANTA FE,Rosario,Pueblo Uranga,WIRELESS,52.0
SANTA FE,Rosario,Puerto Arroyo Seco,OTROS,25.0
SANTA FE,Rosario,Rosario,ADSL,7.266
SANTA FE,Rosario,Rosario,CABLEMODEM,160.22
SANTA FE,Rosario,Rosario,DIAL UP,71.0
SANTA FE,Rosario,Rosario,FIBRA OPTICA,195.516
SANTA FE,Rosario,Rosario,OTROS,152.0
SANTA FE,Rosario,Rosario,SATELITAL,2.0
SANTA FE,Rosario,Rosario,WIRELESS,5.218
SANTA FE,Rosario,Soldini,ADSL,45.0
SANTA FE,Rosario,Soldini,CABLEMODEM,780.0
SANTA FE,Rosario,Soldini,OTROS,86.0
SANTA FE,Rosario,Villa Amelia,ADSL,172.0
SANTA FE,Rosario,Villa Amelia,CABLEMODEM,109.0
SANTA FE,Rosario,Villa Amelia,FIBRA OPTICA,2.0
SANTA FE,Rosario,Villa Amelia,WIRELESS,2.0
SANTA FE,Rosario,Villa del Plata,FIBRA OPTICA,290.0
SANTA FE,Rosario,Villa del Plata,OTROS,101.0
SANTA FE,Rosario,Villa Gobernador Gálvez,ADSL,9.067
SANTA FE,Rosario,Villa Gobernador Gálvez,CABLEMODEM,17.0
SANTA FE,Rosario,Villa Gobernador Gálvez,FIBRA OPTICA,9.0
SANTA FE,Rosario,Villa Gobernador Gálvez,WIRELESS,39.0
SANTA FE,Rosario,Zavalla,ADSL,124.0
SANTA FE,Rosario,Zavalla,CABLEMODEM,1.0
SANTA FE,San Cristóbal,Aguará Grande,SATELITAL,1.0
SANTA FE,San Cristóbal,Aguará Grande,WIRELESS,2.0
SANTA FE,San Cristóbal,Ambrosetti,SATELITAL,1.0
SANTA FE,San Cristóbal,Ambrosetti,WIRELESS,84.0
SANTA FE,San Cristóbal,Arrufo,ADSL,140.0
SANTA FE,San Cristóbal,Arrufo,CABLEMODEM,166.0
SANTA FE,San Cristóbal,Arrufo,FIBRA OPTICA,137.0
SANTA FE,San Cristóbal,Balneario La Verde,SATELITAL,1.0
SANTA FE,San Cristóbal,Capivara,SATELITAL,1.0
SANTA FE,San Cristóbal,Ceres,ADSL,672.0
SANTA FE,San Cristóbal,Ceres,CABLEMODEM,1.939
SANTA FE,San Cristóbal,Ceres,WIRELESS,610.0
SANTA FE,San Cristóbal,Colonia Ana,WIRELESS,6.0
SANTA FE,San Cristóbal,Colonia Bossi,ADSL,56.0
SANTA FE,San Cristóbal,Colonia Bossi,FIBRA OPTICA,78.0
SANTA FE,San Cristóbal,Colonia Bossi,WIRELESS,111.0
SANTA FE,San Cristóbal,Colonia Rosa,WIRELESS,12.0
SANTA FE,San Cristóbal,Curupaity,WIRELESS,15.0
SANTA FE,San Cristóbal,Hersilia,CABLEMODEM,210.0
SANTA FE,San Cristóbal,Hersilia,FIBRA OPTICA,34.0
SANTA FE,San Cristóbal,Hersilia,WIRELESS,370.0
SANTA FE,San Cristóbal,Huanqueros,WIRELESS,33.0
SANTA FE,San Cristóbal,La Cabral,OTROS,1.0
SANTA FE,San Cristóbal,La Cabral,SATELITAL,1.0
SANTA FE,San Cristóbal,La Cabral,WIRELESS,2.0
SANTA FE,San Cristóbal,La Rubia,CABLEMODEM,31.0
SANTA FE,San Cristóbal,La Rubia,WIRELESS,12.0
SANTA FE,San Cristóbal,Las Palmeras,WIRELESS,97.0
