Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,ADSL,86021030,1 
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,FIBRA OPTICA,86021030,2 
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,SATELITAL,86021030,2 
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,WIRELESS,86021030,45 
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,ADSL,86028010,33 
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,CABLEMODEM,86028010,10 
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,FIBRA OPTICA,86028010,1 
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,SATELITAL,86028010,2 
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,WIRELESS,86028010,5 
SANTIAGO DEL ESTERO,Avellaneda,Herrera,CABLEMODEM,86028020,3 
SANTIAGO DEL ESTERO,Avellaneda,Herrera,FIBRA OPTICA,86028020,1 
SANTIAGO DEL ESTERO,Avellaneda,Herrera,Otros,86028020,100 
SANTIAGO DEL ESTERO,Avellaneda,Herrera,SATELITAL,86028020,1 
SANTIAGO DEL ESTERO,Avellaneda,Icaño,CABLEMODEM,86028030,3 
SANTIAGO DEL ESTERO,Avellaneda,Icaño,FIBRA OPTICA,86028030,2 
SANTIAGO DEL ESTERO,Avellaneda,Icaño,SATELITAL,86028030,1 
SANTIAGO DEL ESTERO,Avellaneda,Icaño,WIRELESS,86028030,79 
SANTIAGO DEL ESTERO,Avellaneda,Lugones,CABLEMODEM,86028040,2 
SANTIAGO DEL ESTERO,Avellaneda,Lugones,FIBRA OPTICA,86028040,2 
SANTIAGO DEL ESTERO,Avellaneda,Lugones,SATELITAL,86028040,1 
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,CABLEMODEM,86028050,2 
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,FIBRA OPTICA,86028050,2 
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,SATELITAL,86028060,2 
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,WIRELESS,86028060,1 
SANTIAGO DEL ESTERO,Banda,Abra Grande,ADSL,86035010,1 
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,FIBRA OPTICA,86035050,1 
SANTIAGO DEL ESTERO,Banda,Clodomira,FIBRA OPTICA,86035060,3 
SANTIAGO DEL ESTERO,Banda,Clodomira,Otros,86035060,5 
SANTIAGO DEL ESTERO,Banda,Clodomira,SATELITAL,86035060,1 
SANTIAGO DEL ESTERO,Banda,Clodomira,WIRELESS,86035060,417 
SANTIAGO DEL ESTERO,Banda,Huyamampa,FIBRA OPTICA,86035070,1 
SANTIAGO DEL ESTERO,Banda,La Aurora,FIBRA OPTICA,86035080,1 
SANTIAGO DEL ESTERO,Banda,La Banda,ADSL,86035090,26 
SANTIAGO DEL ESTERO,Banda,La Banda,CABLEMODEM,86035090,5 
SANTIAGO DEL ESTERO,Banda,La Banda,FIBRA OPTICA,86035090,"1,630 "
SANTIAGO DEL ESTERO,Banda,La Banda,SATELITAL,86035090,3 
SANTIAGO DEL ESTERO,Banda,La Banda,WIRELESS,86035090,367 
SANTIAGO DEL ESTERO,Banda,Los Quiroga,SATELITAL,86035110,1 
SANTIAGO DEL ESTERO,Banda,Los Quiroga,WIRELESS,86035110,45 
SANTIAGO DEL ESTERO,Banda,Los Soria,ADSL,86035120,1 
SANTIAGO DEL ESTERO,Banda,Simbolar,FIBRA OPTICA,86035130,1 
SANTIAGO DEL ESTERO,Banda,Simbolar,SATELITAL,86035130,1 
SANTIAGO DEL ESTERO,Banda,Tramo 20,ADSL,86035150,1 
SANTIAGO DEL ESTERO,Belgrano,Bandera,CABLEMODEM,86042010,429 
SANTIAGO DEL ESTERO,Belgrano,Bandera,FIBRA OPTICA,86042010,4 
SANTIAGO DEL ESTERO,Belgrano,Bandera,SATELITAL,86042010,3 
SANTIAGO DEL ESTERO,Belgrano,Bandera,WIRELESS,86042010,69 
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,SATELITAL,86042020,1 
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,WIRELESS,86042020,97 
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,FIBRA OPTICA,86042030,1 
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,SATELITAL,86042030,1 
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,WIRELESS,86042030,111 
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,ADSL,86042040,5 
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,CABLEMODEM,86042040,4 
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,FIBRA OPTICA,86042040,1 
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,SATELITAL,86042040,1 
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,WIRELESS,86042040,13 
SANTIAGO DEL ESTERO,Capital,El Mojón,SATELITAL,86049020,1 
SANTIAGO DEL ESTERO,Capital,El Mojón,WIRELESS,86049020,3 
SANTIAGO DEL ESTERO,Capital,El Zanjón,SATELITAL,86049030,1 
SANTIAGO DEL ESTERO,Capital,El Zanjón,WIRELESS,86049030,96 
SANTIAGO DEL ESTERO,Capital,Los Cardozos,FIBRA OPTICA,86049040,2 
SANTIAGO DEL ESTERO,Capital,Los Cardozos,WIRELESS,86049040,3 
SANTIAGO DEL ESTERO,Capital,Maco,WIRELESS,86049050,78 
SANTIAGO DEL ESTERO,Capital,Maquito,SATELITAL,86049060,1 
SANTIAGO DEL ESTERO,Capital,Maquito,WIRELESS,86049060,43 
SANTIAGO DEL ESTERO,Capital,Morales,WIRELESS,86049070,3 
SANTIAGO DEL ESTERO,Capital,San Pedro,Otros,86049090,250 
SANTIAGO DEL ESTERO,Capital,San Pedro,WIRELESS,86049090,4 
SANTIAGO DEL ESTERO,Capital,Santa María,ADSL,86049100,1 
SANTIAGO DEL ESTERO,Capital,Santa María,FIBRA OPTICA,86049100,1 
SANTIAGO DEL ESTERO,Capital,Santa María,WIRELESS,86049100,4 
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,ADSL,86049110,"2,262 "
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,CABLEMODEM,86049110,"76,951 "
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,DIAL UP,86049110,2 
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,FIBRA OPTICA,86049110,"20,173 "
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,Otros,86049110,1 
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,SATELITAL,86049110,5 
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,WIRELESS,86049110,"1,708 "
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,WIRELESS,86049120,4 
SANTIAGO DEL ESTERO,Capital,Yanda,WIRELESS,86049130,38 
SANTIAGO DEL ESTERO,Choya,Choya,ADSL,86063020,49 
SANTIAGO DEL ESTERO,Choya,Choya,FIBRA OPTICA,86063020,3 
SANTIAGO DEL ESTERO,Choya,Choya,SATELITAL,86063020,2 
SANTIAGO DEL ESTERO,Choya,Estación La Punta,ADSL,86063030,333 
SANTIAGO DEL ESTERO,Choya,Frías,ADSL,86063040,"1,067 "
SANTIAGO DEL ESTERO,Choya,Frías,CABLEMODEM,86063040,4 
SANTIAGO DEL ESTERO,Choya,Frías,FIBRA OPTICA,86063040,"3,333 "
SANTIAGO DEL ESTERO,Choya,Frías,Otros,86063040,NULL
SANTIAGO DEL ESTERO,Choya,Frías,SATELITAL,86063040,2 
SANTIAGO DEL ESTERO,Choya,Frías,WIRELESS,86063040,782 
SANTIAGO DEL ESTERO,Choya,Laprida,FIBRA OPTICA,86063050,3 
SANTIAGO DEL ESTERO,Choya,Laprida,WIRELESS,86063050,5 
SANTIAGO DEL ESTERO,Choya,Tapso,FIBRA OPTICA,86063080,1 
SANTIAGO DEL ESTERO,Choya,Tapso,WIRELESS,86063080,71 
SANTIAGO DEL ESTERO,Choya,Villa La Punta,FIBRA OPTICA,86063090,4 
SANTIAGO DEL ESTERO,Choya,Villa La Punta,SATELITAL,86063090,1 
SANTIAGO DEL ESTERO,Choya,Villa La Punta,WIRELESS,86063090,5 
SANTIAGO DEL ESTERO,Copo,El Caburé,Otros,86056010,20 
SANTIAGO DEL ESTERO,Copo,El Caburé,WIRELESS,86056010,100 
SANTIAGO DEL ESTERO,Copo,La Firmeza,WIRELESS,86056020,20 
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,FIBRA OPTICA,86056030,200 
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,SATELITAL,86056030,1 
SANTIAGO DEL ESTERO,Copo,Los Tigres,Otros,86056040,80 
SANTIAGO DEL ESTERO,Copo,Los Tigres,WIRELESS,86056040,50 
SANTIAGO DEL ESTERO,Copo,Monte Quemado,FIBRA OPTICA,86056050,243 
SANTIAGO DEL ESTERO,Copo,Monte Quemado,Otros,86056050,2 
SANTIAGO DEL ESTERO,Copo,Monte Quemado,SATELITAL,86056050,5 
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,SATELITAL,86056060,1 
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,WIRELESS,86056060,50 
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,FIBRA OPTICA,86056070,204 
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,SATELITAL,86056070,3 
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,Otros,86056080,120 
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,WIRELESS,86056080,5 
SANTIAGO DEL ESTERO,Copo,Urutaú,WIRELESS,86056090,30 
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,FIBRA OPTICA,86070010,3 
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,WIRELESS,86070010,5 
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,ADSL,86070020,1 
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,WIRELESS,86070020,5 
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,WIRELESS,86070030,1 
SANTIAGO DEL ESTERO,Figueroa,La Cañada,FIBRA OPTICA,86070060,4 
SANTIAGO DEL ESTERO,Figueroa,La Cañada,SATELITAL,86070060,1 
SANTIAGO DEL ESTERO,Figueroa,La Cañada,WIRELESS,86070060,45 
SANTIAGO DEL ESTERO,Figueroa,La Invernada,ADSL,86070070,1 
SANTIAGO DEL ESTERO,Figueroa,La Invernada,FIBRA OPTICA,86070070,2 
SANTIAGO DEL ESTERO,Figueroa,La Invernada,WIRELESS,86070070,1 
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,FIBRA OPTICA,86070090,1 
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,WIRELESS,86070090,3 
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,FIBRA OPTICA,86070100,1 
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,WIRELESS,86070100,3 
SANTIAGO DEL ESTERO,General Taboada,Añatuya,ADSL,86077010,6 
SANTIAGO DEL ESTERO,General Taboada,Añatuya,CABLEMODEM,86077010,744 
SANTIAGO DEL ESTERO,General Taboada,Añatuya,FIBRA OPTICA,86077010,"3,150 "
SANTIAGO DEL ESTERO,General Taboada,Añatuya,Otros,86077010,200 
SANTIAGO DEL ESTERO,General Taboada,Añatuya,SATELITAL,86077010,4 
SANTIAGO DEL ESTERO,General Taboada,Añatuya,WIRELESS,86077010,365 
SANTIAGO DEL ESTERO,General Taboada,Averías,FIBRA OPTICA,86077020,1 
SANTIAGO DEL ESTERO,General Taboada,Averías,WIRELESS,86077020,4 
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,FIBRA OPTICA,86077030,2 
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,SATELITAL,86077030,1 
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,WIRELESS,86077030,3 
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,CABLEMODEM,86077050,153 
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,FIBRA OPTICA,86077050,5 
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,SATELITAL,86077050,1 
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,CABLEMODEM,86077060,43 
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,WIRELESS,86077060,2 
SANTIAGO DEL ESTERO,Guasayán,Lavalle,ADSL,86084010,1 
SANTIAGO DEL ESTERO,Guasayán,Lavalle,Otros,86084010,200 
SANTIAGO DEL ESTERO,Guasayán,Lavalle,SATELITAL,86084010,2 
SANTIAGO DEL ESTERO,Guasayán,Lavalle,WIRELESS,86084010,1 
SANTIAGO DEL ESTERO,Guasayán,San Pedro,ADSL,86084020,1 
SANTIAGO DEL ESTERO,Guasayán,San Pedro,WIRELESS,86084020,2 
SANTIAGO DEL ESTERO,Jiménez,El Arenal,Otros,86091005,72 
SANTIAGO DEL ESTERO,Jiménez,El Arenal,SATELITAL,86091005,1 
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,Otros,86091010,5 
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,SATELITAL,86091010,1 
SANTIAGO DEL ESTERO,Jiménez,El Charco,FIBRA OPTICA,86091020,3 
SANTIAGO DEL ESTERO,Jiménez,El Charco,Otros,86091020,30 
SANTIAGO DEL ESTERO,Jiménez,Gramilla,FIBRA OPTICA,86091040,1 
SANTIAGO DEL ESTERO,Jiménez,Gramilla,Otros,86091040,48 
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,Otros,86091050,7 
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,FIBRA OPTICA,86091070,3 
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,Otros,86091070,181 
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,SATELITAL,86091070,3 
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,Otros,86098010,20 
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,SATELITAL,86098010,1 
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,SATELITAL,86098020,2 
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,WIRELESS,86098020,121 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,FIBRA OPTICA,86098030,4 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,SATELITAL,86098030,1 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,WIRELESS,86098030,20 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,ADSL,86098040,97 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,SATELITAL,86098040,2 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,WIRELESS,86098040,73 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,ADSL,86098050,1 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,SATELITAL,86098050,1 
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,WIRELESS,86098050,2 
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),SATELITAL,86105010,1 
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),WIRELESS,86105010,341 
SANTIAGO DEL ESTERO,Mitre,Villa Unión,CABLEMODEM,86112010,3 
SANTIAGO DEL ESTERO,Mitre,Villa Unión,FIBRA OPTICA,86112010,2 
SANTIAGO DEL ESTERO,Mitre,Villa Unión,SATELITAL,86112010,1 
SANTIAGO DEL ESTERO,Moreno,Aerolito,ADSL,86119010,1 
SANTIAGO DEL ESTERO,Moreno,Aerolito,Otros,86119010,25 
SANTIAGO DEL ESTERO,Moreno,Aerolito,SATELITAL,86119010,3 
SANTIAGO DEL ESTERO,Moreno,Aerolito,WIRELESS,86119010,1 
SANTIAGO DEL ESTERO,Moreno,Alhuampa,ADSL,86119020,1 
SANTIAGO DEL ESTERO,Moreno,Alhuampa,FIBRA OPTICA,86119020,1 
SANTIAGO DEL ESTERO,Moreno,Alhuampa,Otros,86119020,20 
SANTIAGO DEL ESTERO,Moreno,Hasse,ADSL,86119030,1 
SANTIAGO DEL ESTERO,Moreno,Hasse,Otros,86119030,15 
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,ADSL,86119040,1 
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,SATELITAL,86119050,1 
SANTIAGO DEL ESTERO,Moreno,Patay,ADSL,86119080,1 
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),ADSL,86119090,1 
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),FIBRA OPTICA,86119090,1 
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),Otros,86119090,50 
SANTIAGO DEL ESTERO,Moreno,Quimilí,ADSL,86119100,272 
SANTIAGO DEL ESTERO,Moreno,Quimilí,CABLEMODEM,86119100,661 
SANTIAGO DEL ESTERO,Moreno,Quimilí,FIBRA OPTICA,86119100,1 
SANTIAGO DEL ESTERO,Moreno,Quimilí,Otros,86119100,250 
SANTIAGO DEL ESTERO,Moreno,Quimilí,SATELITAL,86119100,6 
SANTIAGO DEL ESTERO,Moreno,Quimilí,WIRELESS,86119100,8 
SANTIAGO DEL ESTERO,Moreno,Roversi,ADSL,86119110,1 
SANTIAGO DEL ESTERO,Moreno,Roversi,Otros,86119110,15 
SANTIAGO DEL ESTERO,Moreno,Roversi,SATELITAL,86119110,1 
SANTIAGO DEL ESTERO,Moreno,Tintina,FIBRA OPTICA,86119120,193 
SANTIAGO DEL ESTERO,Moreno,Tintina,SATELITAL,86119120,3 
SANTIAGO DEL ESTERO,Moreno,Weisburd,SATELITAL,86119130,1 
SANTIAGO DEL ESTERO,Moreno,Weisburd,WIRELESS,86119130,43 
SANTIAGO DEL ESTERO,Ojo de Agua,OTROS,SATELITAL,Sin Datos,4 
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,FIBRA OPTICA,86126020,1 
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,SATELITAL,86126020,2 
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,WIRELESS,86126020,39 
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,FIBRA OPTICA,86126030,5 
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,Otros,86126030,333 
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,WIRELESS,86126030,62 
SANTIAGO DEL ESTERO,OTROS,Otros,Otros,Sin Datos,310 
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,FIBRA OPTICA,86133010,1 
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,Otros,86133010,20 
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,WIRELESS,86133010,4 
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,Otros,86133020,38 
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,WIRELESS,86133020,3 
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,FIBRA OPTICA,86133030,3 
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,Otros,86133030,134 
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,SATELITAL,86133030,1 
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,WIRELESS,86133030,10 
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,ADSL,86133050,1 
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,FIBRA OPTICA,86133050,2 
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,Otros,86133050,13 
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,Otros,86133060,60 
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,WIRELESS,86133060,5 
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,ADSL,86140010,1 
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,CABLEMODEM,86140020,147 
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,FIBRA OPTICA,86140020,2 
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,SATELITAL,86140020,1 
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,WIRELESS,86140020,45 
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,WIRELESS,86140030,18 
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,Otros,86147010,3 
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,Otros,86147020,2 
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,SATELITAL,86147020,1 
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,FIBRA OPTICA,86147030,1 
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,Otros,86147030,4 
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,SATELITAL,86147030,1 
SANTIAGO DEL ESTERO,Río Hondo,El Charco,SATELITAL,86147040,1 
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,SATELITAL,86147050,1 
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,WIRELESS,86147050,73 
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,FIBRA OPTICA,86147080,3 
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,Otros,86147080,7 
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,Otros,86147090,2 
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,FIBRA OPTICA,86147100,1 
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,SATELITAL,86147100,1 
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,ADSL,86147130,597 
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,FIBRA OPTICA,86147130,4 
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,Otros,86147130,80 
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,SATELITAL,86147130,1 
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,WIRELESS,86147130,378 
SANTIAGO DEL ESTERO,Río Hondo,Villa Río Hondo,Otros,86147150,10 
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,CABLEMODEM,86154010,50 
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,SATELITAL,86154010,1 
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,WIRELESS,86154010,45 
SANTIAGO DEL ESTERO,Rivadavia,Palo Negro,FIBRA OPTICA,86154020,1 
SANTIAGO DEL ESTERO,Rivadavia,Palo Negro,WIRELESS,86154020,8 
SANTIAGO DEL ESTERO,Rivadavia,Selva,CABLEMODEM,86154030,557 
SANTIAGO DEL ESTERO,Rivadavia,Selva,FIBRA OPTICA,86154030,542 
SANTIAGO DEL ESTERO,Rivadavia,Selva,SATELITAL,86154030,2 
SANTIAGO DEL ESTERO,Rivadavia,Selva,WIRELESS,86154030,357 
SANTIAGO DEL ESTERO,Robles,Beltrán,ADSL,86161010,69 
SANTIAGO DEL ESTERO,Robles,Beltrán,SATELITAL,86161010,1 
SANTIAGO DEL ESTERO,Robles,Beltrán,WIRELESS,86161010,70 
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,SATELITAL,86161020,2 
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,WIRELESS,86161020,42 
SANTIAGO DEL ESTERO,Robles,Fernández,ADSL,86161030,477 
SANTIAGO DEL ESTERO,Robles,Fernández,FIBRA OPTICA,86161030,3 
SANTIAGO DEL ESTERO,Robles,Fernández,SATELITAL,86161030,1 
SANTIAGO DEL ESTERO,Robles,Fernández,WIRELESS,86161030,108 
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),FIBRA OPTICA,86161040,1 
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),SATELITAL,86161040,1 
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),WIRELESS,86161040,97 
SANTIAGO DEL ESTERO,Robles,Vilmer,FIBRA OPTICA,86161050,3 
SANTIAGO DEL ESTERO,Robles,Vilmer,SATELITAL,86161050,1 
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,FIBRA OPTICA,86168010,2 
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,SATELITAL,86168010,1 
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,WIRELESS,86168010,1 
SANTIAGO DEL ESTERO,Salavina,Los Telares,FIBRA OPTICA,86168020,4 
SANTIAGO DEL ESTERO,Salavina,Los Telares,SATELITAL,86168020,1 
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,SATELITAL,86168030,1 
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,WIRELESS,86168030,1 
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,FIBRA OPTICA,86175010,1 
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,SATELITAL,86175010,1 
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,WIRELESS,86175010,74 
SANTIAGO DEL ESTERO,San Martín,Estación Robles,SATELITAL,86175020,1 
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,SATELITAL,86175030,1 
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,WIRELESS,86175030,3 
SANTIAGO DEL ESTERO,San Martín,Villa Nueva,WIRELESS,86175040,1 
SANTIAGO DEL ESTERO,Sarmiento,Garza,ADSL,86182010,1 
SANTIAGO DEL ESTERO,Sarmiento,Garza,FIBRA OPTICA,86182010,1 
SANTIAGO DEL ESTERO,Sarmiento,Garza,SATELITAL,86182010,1 
SANTIAGO DEL ESTERO,Silípica,Árraga,ADSL,86189010,1 
SANTIAGO DEL ESTERO,Silípica,Árraga,FIBRA OPTICA,86189010,2 
SANTIAGO DEL ESTERO,Silípica,Árraga,SATELITAL,86189010,1 
SANTIAGO DEL ESTERO,Silípica,Árraga,WIRELESS,86189010,83 
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,ADSL,86189020,1 
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,SATELITAL,86189020,1 
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,WIRELESS,86189020,31 
SANTIAGO DEL ESTERO,Silípica,Simbol,ADSL,86189030,1 
SANTIAGO DEL ESTERO,Silípica,Simbol,WIRELESS,86189030,1 
TIERRA DEL FUEGO,Antartida Argentina,Base Belgrano Ii,FIBRA OPTICA,Sin Datos,1 
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Orcadas,SATELITAL,Sin Datos,1 
TIERRA DEL FUEGO,Antartida Argentina,Base San Martin,FIBRA OPTICA,Sin Datos,1 
TIERRA DEL FUEGO,Río Grande,Río Grande,ADSL,94007010,"6,225 "
TIERRA DEL FUEGO,Río Grande,Río Grande,CABLEMODEM,94007010,"23,991 "
TIERRA DEL FUEGO,Río Grande,Río Grande,DIAL UP,94007010,135 
TIERRA DEL FUEGO,Río Grande,Río Grande,FIBRA OPTICA,94007010,"2,437 "
TIERRA DEL FUEGO,Río Grande,Río Grande,OTROS,94007010,1 
TIERRA DEL FUEGO,Río Grande,Río Grande,SATELITAL,94007010,13 
TIERRA DEL FUEGO,Río Grande,Río Grande,WIRELESS,94007010,4 
TIERRA DEL FUEGO,Río Grande,Tolhuin,ADSL,94007020,251 
TIERRA DEL FUEGO,Río Grande,Tolhuin,FIBRA OPTICA,94007020,2 
TIERRA DEL FUEGO,Río Grande,Tolhuin,SATELITAL,94007020,3 
